model ,site,lon,lat,baseline,predicted,scenario
randfor,442,-115.3274188,42.28628122,17.4533997,19.9165001,2inctemp
randfor,442,-115.3274188,42.28628122,17.4533997,18.7483997,4inctemp
randfor,442,-115.3274188,42.28628122,17.4533997,16.9755993,ppt10dec
randfor,442,-115.3274188,42.28628122,17.4533997,21.0393009,ppt10inc
randfor,442,-115.3274188,42.28628122,17.4533997,18.9804993,ppt20inc
randfor,443,-115.2926188,42.27693122,3.50947,7.6638598,02inctemp
randfor,443,-115.2926188,42.27693122,3.50947,14.2342997,2inctemp
randfor,443,-115.2926188,42.27693122,3.50947,15.3343,4inctemp
randfor,443,-115.2926188,42.27693122,3.50947,16.1620998,ppt10dec
randfor,443,-115.2926188,42.27693122,3.50947,20.2530003,ppt10inc
randfor,443,-115.2926188,42.27693122,3.50947,21.4575996,ppt20inc
randfor,444,-117.1486188,42.24888122,12.3921003,16.5221004,02inctemp
randfor,444,-117.1486188,42.24888122,12.3921003,20.3008003,2inctemp
randfor,444,-117.1486188,42.24888122,12.3921003,20.0678005,4inctemp
randfor,444,-117.1486188,42.24888122,12.3921003,23.4766998,ppt10dec
randfor,444,-117.1486188,42.24888122,12.3921003,16.0641994,ppt10inc
randfor,444,-117.1486188,42.24888122,12.3921003,21.5820007,ppt20inc
randfor,445,-117.1602188,42.22083122,10.5689001,15.7786999,02inctemp
randfor,445,-117.1602188,42.22083122,10.5689001,20.9279995,2inctemp
randfor,445,-117.1602188,42.22083122,10.5689001,20.7994003,4inctemp
randfor,445,-117.1602188,42.22083122,10.5689001,24.2903996,ppt10dec
randfor,445,-117.1602188,42.22083122,10.5689001,17.8150005,ppt10inc
randfor,445,-117.1602188,42.22083122,10.5689001,18.7651005,ppt20inc
randfor,446,-119.2018188,42.17408122,6.1416602,15.2818003,02inctemp
randfor,446,-119.2018188,42.17408122,6.1416602,20.7056007,2inctemp
randfor,446,-119.2018188,42.17408122,6.1416602,21.2936993,4inctemp
randfor,446,-119.2018188,42.17408122,6.1416602,13.2405996,ppt10dec
randfor,446,-119.2018188,42.17408122,6.1416602,11.7156,ppt10inc
randfor,446,-119.2018188,42.17408122,6.1416602,12.6845999,ppt20inc
randfor,447,-119.0162188,42.13668122,18.2801991,20.1833992,02inctemp
randfor,447,-119.0162188,42.13668122,18.2801991,21.5442009,2inctemp
randfor,447,-119.0162188,42.13668122,18.2801991,21.6016998,4inctemp
randfor,447,-119.0162188,42.13668122,18.2801991,17.7851009,ppt10dec
randfor,447,-119.0162188,42.13668122,18.2801991,14.2129002,ppt10inc
randfor,447,-119.0162188,42.13668122,18.2801991,13.7775002,ppt20inc
randfor,448,-116.4874188,41.36063122,53.2300987,48.721199,02inctemp
randfor,448,-116.4874188,41.36063122,53.2300987,44.0737991,2inctemp
randfor,448,-116.4874188,41.36063122,53.2300987,41.7097015,4inctemp
randfor,448,-116.4874188,41.36063122,53.2300987,41.6194,ppt10dec
randfor,448,-116.4874188,41.36063122,53.2300987,42.0820007,ppt10inc
randfor,448,-116.4874188,41.36063122,53.2300987,34.1758003,ppt20inc
randfor,449,-114.2138188,43.23998122,17.8332996,18.0967999,02inctemp
randfor,449,-114.2138188,43.23998122,17.8332996,18.7770996,2inctemp
randfor,449,-114.2138188,43.23998122,17.8332996,18.9783001,4inctemp
randfor,449,-114.2138188,43.23998122,17.8332996,18.5681992,ppt10dec
randfor,449,-114.2138188,43.23998122,17.8332996,19.5366993,ppt10inc
randfor,449,-114.2138188,43.23998122,17.8332996,18.8229008,ppt20inc
randfor,450,-114.2950188,43.22128122,14.3605003,17.1919994,02inctemp
randfor,450,-114.2950188,43.22128122,14.3605003,18.1149006,2inctemp
randfor,450,-114.2950188,43.22128122,14.3605003,18.3600006,4inctemp
randfor,450,-114.2950188,43.22128122,14.3605003,17.8386002,ppt10dec
randfor,450,-114.2950188,43.22128122,14.3605003,17.6788998,ppt10inc
randfor,450,-114.2950188,43.22128122,14.3605003,18.2336998,ppt20inc
randfor,451,-118.8886188,42.33303122,10.3928003,14.3562002,02inctemp
randfor,451,-118.8886188,42.33303122,10.3928003,19.0414009,2inctemp
randfor,451,-118.8886188,42.33303122,10.3928003,19.1413994,4inctemp
randfor,451,-118.8886188,42.33303122,10.3928003,16.781601,ppt10dec
randfor,451,-118.8886188,42.33303122,10.3928003,15.6820002,ppt10inc
randfor,451,-118.8886188,42.33303122,10.3928003,12.6577997,ppt20inc
randfor,452,-117.2994188,42.11798122,24.0317993,26.2858009,02inctemp
randfor,452,-117.2994188,42.11798122,24.0317993,27.9449005,2inctemp
randfor,452,-117.2994188,42.11798122,24.0317993,26.9750996,4inctemp
randfor,452,-117.2994188,42.11798122,24.0317993,25.3395004,ppt10dec
randfor,452,-117.2994188,42.11798122,24.0317993,23.6597996,ppt10inc
randfor,452,-117.2994188,42.11798122,24.0317993,21.6716003,ppt20inc
randfor,453,-117.2646188,42.11798122,9.5164003,13.7277002,02inctemp
randfor,453,-117.2646188,42.11798122,9.5164003,18.9330997,2inctemp
randfor,453,-117.2646188,42.11798122,9.5164003,19.8672009,4inctemp
randfor,453,-117.2646188,42.11798122,9.5164003,18.8532009,ppt10dec
randfor,453,-117.2646188,42.11798122,9.5164003,17.6224995,ppt10inc
randfor,453,-117.2646188,42.11798122,9.5164003,19.2320995,ppt20inc
randfor,454,-115.8726188,41.00533122,24.7353001,24.9197998,02inctemp
randfor,454,-115.8726188,41.00533122,24.7353001,25.2611008,2inctemp
randfor,454,-115.8726188,41.00533122,24.7353001,24.2182999,4inctemp
randfor,454,-115.8726188,41.00533122,24.7353001,23.2973995,ppt10dec
randfor,454,-115.8726188,41.00533122,24.7353001,23.3409996,ppt10inc
randfor,454,-115.8726188,41.00533122,24.7353001,19.4120007,ppt20inc
randfor,455,-111.9518188,40.39758122,26.6319008,25.7462006,02inctemp
randfor,455,-111.9518188,40.39758122,26.6319008,26.7605991,2inctemp
randfor,455,-111.9518188,40.39758122,26.6319008,27.2285995,4inctemp
randfor,455,-111.9518188,40.39758122,26.6319008,26.0608997,ppt10dec
randfor,455,-111.9518188,40.39758122,26.6319008,23.6821995,ppt10inc
randfor,455,-111.9518188,40.39758122,26.6319008,22.5715008,ppt20inc
randfor,456,-115.6522188,40.05163122,17.7721004,16.8472996,02inctemp
randfor,456,-115.6522188,40.05163122,17.7721004,18.6965008,2inctemp
randfor,456,-115.6522188,40.05163122,17.7721004,19.6963997,4inctemp
randfor,456,-115.6522188,40.05163122,17.7721004,17.2626991,ppt10dec
randfor,456,-115.6522188,40.05163122,17.7721004,16.6420994,ppt10inc
randfor,456,-115.6522188,40.05163122,17.7721004,15.4439001,ppt20inc
randfor,457,-112.3694188,36.16203122,6.2945399,7.8484702,02inctemp
randfor,457,-112.3694188,36.16203122,6.2945399,11.0150995,2inctemp
randfor,457,-112.3694188,36.16203122,6.2945399,14.6103001,4inctemp
randfor,457,-112.3694188,36.16203122,6.2945399,10.4526997,ppt10dec
randfor,457,-112.3694188,36.16203122,6.2945399,9.4663897,ppt10inc
randfor,457,-112.3694188,36.16203122,6.2945399,12.3879004,ppt20inc
randfor,458,-112.4042188,36.15268122,7.5734301,6.8536401,02inctemp
randfor,458,-112.4042188,36.15268122,7.5734301,16.2040005,2inctemp
randfor,458,-112.4042188,36.15268122,7.5734301,21.8857002,4inctemp
randfor,458,-112.4042188,36.15268122,7.5734301,12.7503996,ppt10dec
randfor,458,-112.4042188,36.15268122,7.5734301,11.6702995,ppt10inc
randfor,458,-112.4042188,36.15268122,7.5734301,13.4923,ppt20inc
randfor,459,-112.3462188,36.14333122,9.7111502,11.1384001,02inctemp
randfor,459,-112.3462188,36.14333122,9.7111502,13.007,2inctemp
randfor,459,-112.3462188,36.14333122,9.7111502,13.2868004,4inctemp
randfor,459,-112.3462188,36.14333122,9.7111502,16.5193005,ppt10dec
randfor,459,-112.3462188,36.14333122,9.7111502,14.6599998,ppt10inc
randfor,459,-112.3462188,36.14333122,9.7111502,16.7835007,ppt20inc
randfor,460,-112.3810188,36.13398122,5.19101,6.1321402,02inctemp
randfor,460,-112.3810188,36.13398122,5.19101,22.7763004,2inctemp
randfor,460,-112.3810188,36.13398122,5.19101,21.6595001,4inctemp
randfor,460,-112.3810188,36.13398122,5.19101,11.0733004,ppt10dec
randfor,460,-112.3810188,36.13398122,5.19101,9.7699003,ppt10inc
randfor,460,-112.3810188,36.13398122,5.19101,11.7585001,ppt20inc
randfor,461,-112.3114188,36.09658122,5.18259,5.85748,02inctemp
randfor,461,-112.3114188,36.09658122,5.18259,21.3171997,2inctemp
randfor,461,-112.3114188,36.09658122,5.18259,21.2250996,4inctemp
randfor,461,-112.3114188,36.09658122,5.18259,11.4235001,ppt10dec
randfor,461,-112.3114188,36.09658122,5.18259,10.2400999,ppt10inc
randfor,461,-112.3114188,36.09658122,5.18259,12.2915001,ppt20inc
randfor,462,-112.2998188,36.08723122,1.82067,2.04774,02inctemp
randfor,462,-112.2998188,36.08723122,1.82067,11.6121998,2inctemp
randfor,462,-112.2998188,36.08723122,1.82067,20.316,4inctemp
randfor,462,-112.2998188,36.08723122,1.82067,9.2070198,ppt10dec
randfor,462,-112.2998188,36.08723122,1.82067,9.0911703,ppt10inc
randfor,462,-112.2998188,36.08723122,1.82067,11.3738003,ppt20inc
randfor,463,-112.2882188,36.07788122,6.5977602,6.9746399,02inctemp
randfor,463,-112.2882188,36.07788122,6.5977602,14.2840004,2inctemp
randfor,463,-112.2882188,36.07788122,6.5977602,20.5564003,4inctemp
randfor,463,-112.2882188,36.07788122,6.5977602,14.2187004,ppt10dec
randfor,463,-112.2882188,36.07788122,6.5977602,11.6405001,ppt10inc
randfor,463,-112.2882188,36.07788122,6.5977602,14.0851002,ppt20inc
randfor,464,-112.2534188,36.04983122,5.20367,8.6821098,02inctemp
randfor,464,-112.2534188,36.04983122,5.20367,14.1094999,2inctemp
randfor,464,-112.2534188,36.04983122,5.20367,16.2957001,4inctemp
randfor,464,-112.2534188,36.04983122,5.20367,17.5540009,ppt10dec
randfor,464,-112.2534188,36.04983122,5.20367,11.4694996,ppt10inc
randfor,464,-112.2534188,36.04983122,5.20367,14.0753002,ppt20inc
randfor,465,-112.2186188,36.02178122,4.8453598,9.2019396,02inctemp
randfor,465,-112.2186188,36.02178122,4.8453598,15.5160999,2inctemp
randfor,465,-112.2186188,36.02178122,4.8453598,17.5463009,4inctemp
randfor,465,-112.2186188,36.02178122,4.8453598,8.63241,ppt10dec
randfor,465,-112.2186188,36.02178122,4.8453598,10.3421001,ppt10inc
randfor,465,-112.2186188,36.02178122,4.8453598,12.2866001,ppt20inc
randfor,466,-114.1906188,43.24933122,23.3080997,24.6466999,02inctemp
randfor,466,-114.1906188,43.24933122,23.3080997,23.0631008,2inctemp
randfor,466,-114.1906188,43.24933122,23.3080997,22.0370007,4inctemp
randfor,466,-114.1906188,43.24933122,23.3080997,20.0037994,ppt10dec
randfor,466,-114.1906188,43.24933122,23.3080997,25.1576004,ppt10inc
randfor,466,-114.1906188,43.24933122,23.3080997,22.9799995,ppt20inc
randfor,467,-114.2022188,43.23998122,20.3803997,21.4612007,02inctemp
randfor,467,-114.2022188,43.23998122,20.3803997,20.1819992,2inctemp
randfor,467,-114.2022188,43.23998122,20.3803997,20.2548008,4inctemp
randfor,467,-114.2022188,43.23998122,20.3803997,19.9673004,ppt10dec
randfor,467,-114.2022188,43.23998122,20.3803997,22.2759991,ppt10inc
randfor,467,-114.2022188,43.23998122,20.3803997,20.9255009,ppt20inc
randfor,468,-115.9654188,41.87488122,17.9979,18.3120003,02inctemp
randfor,468,-115.9654188,41.87488122,17.9979,20.8215008,2inctemp
randfor,468,-115.9654188,41.87488122,17.9979,21.0687008,4inctemp
randfor,468,-115.9654188,41.87488122,17.9979,20.5123005,ppt10dec
randfor,468,-115.9654188,41.87488122,17.9979,16.1200008,ppt10inc
randfor,468,-115.9654188,41.87488122,17.9979,18.6250992,ppt20inc
randfor,469,-111.9402188,40.43498122,27.7334995,27.3959007,02inctemp
randfor,469,-111.9402188,40.43498122,27.7334995,27.0613003,2inctemp
randfor,469,-111.9402188,40.43498122,27.7334995,27.7623005,4inctemp
randfor,469,-111.9402188,40.43498122,27.7334995,24.7623005,ppt10dec
randfor,469,-111.9402188,40.43498122,27.7334995,25.059,ppt10inc
randfor,469,-111.9402188,40.43498122,27.7334995,19.7367992,ppt20inc
randfor,470,-111.9402188,40.42563122,20.2663994,22.2628994,02inctemp
randfor,470,-111.9402188,40.42563122,20.2663994,22.8083,2inctemp
randfor,470,-111.9402188,40.42563122,20.2663994,24.1833992,4inctemp
randfor,470,-111.9402188,40.42563122,20.2663994,21.8316002,ppt10dec
randfor,470,-111.9402188,40.42563122,20.2663994,22.6065006,ppt10inc
randfor,470,-111.9402188,40.42563122,20.2663994,18.3033009,ppt20inc
randfor,471,-112.0214188,40.41628122,16.3460999,18.6501007,02inctemp
randfor,471,-112.0214188,40.41628122,16.3460999,23.1706009,2inctemp
randfor,471,-112.0214188,40.41628122,16.3460999,23.8456993,4inctemp
randfor,471,-112.0214188,40.41628122,16.3460999,20.8015003,ppt10dec
randfor,471,-112.0214188,40.41628122,16.3460999,12.9312,ppt10inc
randfor,471,-112.0214188,40.41628122,16.3460999,11.9798002,ppt20inc
randfor,472,-111.9518188,40.41628122,15.4830999,20.3115005,02inctemp
randfor,472,-111.9518188,40.41628122,15.4830999,23.1604996,2inctemp
randfor,472,-111.9518188,40.41628122,15.4830999,24.1016006,4inctemp
randfor,472,-111.9518188,40.41628122,15.4830999,18.2534008,ppt10dec
randfor,472,-111.9518188,40.41628122,15.4830999,17.4507008,ppt10inc
randfor,472,-111.9518188,40.41628122,15.4830999,16.2336006,ppt20inc
randfor,473,-112.0214188,40.40693122,16.3460999,18.6501007,02inctemp
randfor,473,-112.0214188,40.40693122,16.3460999,23.1706009,2inctemp
randfor,473,-112.0214188,40.40693122,16.3460999,23.8456993,4inctemp
randfor,473,-112.0214188,40.40693122,16.3460999,20.8015003,ppt10dec
randfor,473,-112.0214188,40.40693122,16.3460999,12.9312,ppt10inc
randfor,473,-112.0214188,40.40693122,16.3460999,11.9798002,ppt20inc
randfor,474,-112.0098188,40.40693122,17.0986004,18.1229992,02inctemp
randfor,474,-112.0098188,40.40693122,17.0986004,20.9573002,2inctemp
randfor,474,-112.0098188,40.40693122,17.0986004,23.2488995,4inctemp
randfor,474,-112.0098188,40.40693122,17.0986004,22.9286995,ppt10dec
randfor,474,-112.0098188,40.40693122,17.0986004,12.3768997,ppt10inc
randfor,474,-112.0098188,40.40693122,17.0986004,13.2538004,ppt20inc
randfor,475,-111.9982188,40.40693122,17.4015999,16.0130997,02inctemp
randfor,475,-111.9982188,40.40693122,17.4015999,20.3637009,2inctemp
randfor,475,-111.9982188,40.40693122,17.4015999,21.0690994,4inctemp
randfor,475,-111.9982188,40.40693122,17.4015999,19.5347004,ppt10dec
randfor,475,-111.9982188,40.40693122,17.4015999,13.5095997,ppt10inc
randfor,475,-111.9982188,40.40693122,17.4015999,13.7351999,ppt20inc
randfor,476,-111.9634188,40.40693122,21.3626003,20.2110996,02inctemp
randfor,476,-111.9634188,40.40693122,21.3626003,25.3624992,2inctemp
randfor,476,-111.9634188,40.40693122,21.3626003,26.3950005,4inctemp
randfor,476,-111.9634188,40.40693122,21.3626003,21.6963997,ppt10dec
randfor,476,-111.9634188,40.40693122,21.3626003,14.7454996,ppt10inc
randfor,476,-111.9634188,40.40693122,21.3626003,14.1057997,ppt20inc
randfor,477,-111.9518188,40.40693122,15.4830999,20.3115005,02inctemp
randfor,477,-111.9518188,40.40693122,15.4830999,23.1604996,2inctemp
randfor,477,-111.9518188,40.40693122,15.4830999,24.1016006,4inctemp
randfor,477,-111.9518188,40.40693122,15.4830999,18.2534008,ppt10dec
randfor,477,-111.9518188,40.40693122,15.4830999,17.4507008,ppt10inc
randfor,477,-111.9518188,40.40693122,15.4830999,16.2336006,ppt20inc
randfor,478,-112.0214188,40.39758122,28.6711006,25.7036991,02inctemp
randfor,478,-112.0214188,40.39758122,28.6711006,25.7122002,2inctemp
randfor,478,-112.0214188,40.39758122,28.6711006,27.2469006,4inctemp
randfor,478,-112.0214188,40.39758122,28.6711006,26.4125996,ppt10dec
randfor,478,-112.0214188,40.39758122,28.6711006,14.5894003,ppt10inc
randfor,478,-112.0214188,40.39758122,28.6711006,13.941,ppt20inc
randfor,479,-112.0098188,40.39758122,27.6886005,26.3460007,02inctemp
randfor,479,-112.0098188,40.39758122,27.6886005,28.302,2inctemp
randfor,479,-112.0098188,40.39758122,27.6886005,27.9223003,4inctemp
randfor,479,-112.0098188,40.39758122,27.6886005,25.0853004,ppt10dec
randfor,479,-112.0098188,40.39758122,27.6886005,20.7987003,ppt10inc
randfor,479,-112.0098188,40.39758122,27.6886005,16.3286991,ppt20inc
randfor,480,-111.9982188,40.39758122,11.2868996,16.0237007,02inctemp
randfor,480,-111.9982188,40.39758122,11.2868996,21.5014992,2inctemp
randfor,480,-111.9982188,40.39758122,11.2868996,22.3875008,4inctemp
randfor,480,-111.9982188,40.39758122,11.2868996,18.6187,ppt10dec
randfor,480,-111.9982188,40.39758122,11.2868996,11.1868,ppt10inc
randfor,480,-111.9982188,40.39758122,11.2868996,10.3878002,ppt20inc
randfor,481,-112.0214188,40.38823122,15.6208,16.8661003,02inctemp
randfor,481,-112.0214188,40.38823122,15.6208,19.6511993,2inctemp
randfor,481,-112.0214188,40.38823122,15.6208,22.7201996,4inctemp
randfor,481,-112.0214188,40.38823122,15.6208,21.7157993,ppt10dec
randfor,481,-112.0214188,40.38823122,15.6208,15.1167002,ppt10inc
randfor,481,-112.0214188,40.38823122,15.6208,13.0854998,ppt20inc
randfor,482,-112.2534188,40.27603122,27.1571999,25.6914997,02inctemp
randfor,482,-112.2534188,40.27603122,27.1571999,24.3922005,2inctemp
randfor,482,-112.2534188,40.27603122,27.1571999,25.9517994,4inctemp
randfor,482,-112.2534188,40.27603122,27.1571999,26.6039009,ppt10dec
randfor,482,-112.2534188,40.27603122,27.1571999,21.5100002,ppt10inc
randfor,482,-112.2534188,40.27603122,27.1571999,14.7110996,ppt20inc
randfor,483,-115.6058188,41.91228122,12.1477003,12.0246,02inctemp
randfor,483,-115.6058188,41.91228122,12.1477003,16.2122002,2inctemp
randfor,483,-115.6058188,41.91228122,12.1477003,17.6543999,4inctemp
randfor,483,-115.6058188,41.91228122,12.1477003,13.0598001,ppt10dec
randfor,483,-115.6058188,41.91228122,12.1477003,15.5972996,ppt10inc
randfor,483,-115.6058188,41.91228122,12.1477003,21.7616997,ppt20inc
randfor,484,-115.5246188,39.92073122,10.2399998,11.5604,02inctemp
randfor,484,-115.5246188,39.92073122,10.2399998,15.4090004,2inctemp
randfor,484,-115.5246188,39.92073122,10.2399998,16.2395992,4inctemp
randfor,484,-115.5246188,39.92073122,10.2399998,15.2247,ppt10dec
randfor,484,-115.5246188,39.92073122,10.2399998,13.0585003,ppt10inc
randfor,484,-115.5246188,39.92073122,10.2399998,18.0963001,ppt20inc
randfor,485,-114.1790188,42.20213122,35.4508018,34.800499,02inctemp
randfor,485,-114.1790188,42.20213122,35.4508018,34.7787018,2inctemp
randfor,485,-114.1790188,42.20213122,35.4508018,34.4306984,4inctemp
randfor,485,-114.1790188,42.20213122,35.4508018,32.3190002,ppt10dec
randfor,485,-114.1790188,42.20213122,35.4508018,27.4890995,ppt10inc
randfor,485,-114.1790188,42.20213122,35.4508018,21.9190998,ppt20inc
randfor,486,-114.1442188,43.50178122,28.4659004,29.4564991,02inctemp
randfor,486,-114.1442188,43.50178122,28.4659004,30.5533009,2inctemp
randfor,486,-114.1442188,43.50178122,28.4659004,31.7824001,4inctemp
randfor,486,-114.1442188,43.50178122,28.4659004,25.8987007,ppt10dec
randfor,486,-114.1442188,43.50178122,28.4659004,27.5746002,ppt10inc
randfor,486,-114.1442188,43.50178122,28.4659004,26.0377007,ppt20inc
randfor,487,-114.8054188,44.02538122,27.0044994,27.8199005,02inctemp
randfor,487,-114.8054188,44.02538122,27.0044994,26.0895996,2inctemp
randfor,487,-114.8054188,44.02538122,27.0044994,25.3057003,4inctemp
randfor,487,-114.8054188,44.02538122,27.0044994,22.4708004,ppt10dec
randfor,487,-114.8054188,44.02538122,27.0044994,29.9034996,ppt10inc
randfor,487,-114.8054188,44.02538122,27.0044994,26.7460003,ppt20inc
randfor,488,-111.2442188,39.67763122,39.6874008,39.5898018,02inctemp
randfor,488,-111.2442188,39.67763122,39.6874008,38.706501,2inctemp
randfor,488,-111.2442188,39.67763122,39.6874008,39.6963997,4inctemp
randfor,488,-111.2442188,39.67763122,39.6874008,25.1165009,ppt10dec
randfor,488,-111.2442188,39.67763122,39.6874008,26.6187992,ppt10inc
randfor,488,-111.2442188,39.67763122,39.6874008,25.8351994,ppt20inc
randfor,489,-110.3394188,39.64958122,10.3891001,11.0625,02inctemp
randfor,489,-110.3394188,39.64958122,10.3891001,12.2300997,2inctemp
randfor,489,-110.3394188,39.64958122,10.3891001,12.3943005,4inctemp
randfor,489,-110.3394188,39.64958122,10.3891001,19.9846001,ppt10dec
randfor,489,-110.3394188,39.64958122,10.3891001,12.9106998,ppt10inc
randfor,489,-110.3394188,39.64958122,10.3891001,14.8491001,ppt20inc
randfor,490,-111.5922188,44.74533122,10.4394999,10.9385004,02inctemp
randfor,490,-111.5922188,44.74533122,10.4394999,20.7059994,2inctemp
randfor,490,-111.5922188,44.74533122,10.4394999,22.8673,4inctemp
randfor,490,-111.5922188,44.74533122,10.4394999,19.5856991,ppt10dec
randfor,490,-111.5922188,44.74533122,10.4394999,12.0517998,ppt10inc
randfor,490,-111.5922188,44.74533122,10.4394999,13.8920002,ppt20inc
randfor,491,-110.7454188,45.59618122,24.2681007,24.1877003,02inctemp
