"","STATE","SOURCE","LATITUDE","LONGITUDE","SUB.SPP","Year"
"38201",NA,"PNW_LFRDB_Public_20100122.mdb",41.659545,-117.552416,"Artemisia tridentata ssp. tridentata",2003
"38321",NA,"PNW_LFRDB_Public_20100122.mdb",41.827852,-117.367606,"Artemisia tridentata ssp. tridentata",2003
"38351",NA,"PNW_LFRDB_Public_20100122.mdb",41.74157,-117.24666,"Artemisia tridentata ssp. tridentata",2003
"38361",NA,"PNW_LFRDB_Public_20100122.mdb",41.692039,-117.248112,"Artemisia tridentata ssp. tridentata",2003
"38371",NA,"PNW_LFRDB_Public_20100122.mdb",41.716573,-117.361862,"Artemisia tridentata ssp. tridentata",2003
"38471",NA,"PNW_LFRDB_Public_20100122.mdb",41.527001,-117.427713,"Artemisia tridentata ssp. tridentata",2003
"38481",NA,"PNW_LFRDB_Public_20100122.mdb",41.876866,-117.220041,"Artemisia tridentata ssp. tridentata",2003
"38491",NA,"PNW_LFRDB_Public_20100122.mdb",44.231585,-117.316287,"Artemisia tridentata ssp. tridentata",2003
"38501",NA,"PNW_LFRDB_Public_20100122.mdb",44.167962,-117.257971,"Artemisia tridentata ssp. tridentata",2003
"38511",NA,"PNW_LFRDB_Public_20100122.mdb",44.310024,-117.324733,"Artemisia tridentata ssp. tridentata",2003
"38531",NA,"PNW_LFRDB_Public_20100122.mdb",44.270465,-117.218622,"Artemisia tridentata ssp. tridentata",2003
"38541",NA,"PNW_LFRDB_Public_20100122.mdb",44.157289,-117.126873,"Artemisia tridentata ssp. tridentata",2003
"38551",NA,"PNW_LFRDB_Public_20100122.mdb",44.300711,-117.313261,"Artemisia tridentata ssp. tridentata",2003
"38561",NA,"PNW_LFRDB_Public_20100122.mdb",44.251215,-117.374776,"Artemisia tridentata ssp. tridentata",2003
"38571",NA,"PNW_LFRDB_Public_20100122.mdb",44.250892,-117.330695,"Artemisia tridentata ssp. tridentata",2003
"38591",NA,"PNW_LFRDB_Public_20100122.mdb",44.254549,-117.348378,"Artemisia tridentata ssp. tridentata",2003
"38601",NA,"PNW_LFRDB_Public_20100122.mdb",44.337054,-117.30436,"Artemisia tridentata ssp. tridentata",2003
"38621",NA,"PNW_LFRDB_Public_20100122.mdb",44.288352,-117.281246,"Artemisia tridentata ssp. tridentata",2003
"38631",NA,"PNW_LFRDB_Public_20100122.mdb",44.278176,-117.275019,"Artemisia tridentata ssp. tridentata",2003
"38641",NA,"PNW_LFRDB_Public_20100122.mdb",44.229056,-117.350207,"Artemisia tridentata ssp. tridentata",2003
"38651",NA,"PNW_LFRDB_Public_20100122.mdb",44.225985,-117.309809,"Artemisia tridentata ssp. tridentata",2003
"38661",NA,"PNW_LFRDB_Public_20100122.mdb",44.231001,-117.292342,"Artemisia tridentata ssp. tridentata",2003
"38681",NA,"PNW_LFRDB_Public_20100122.mdb",44.255602,-117.327089,"Artemisia tridentata ssp. tridentata",2003
"38701",NA,"PNW_LFRDB_Public_20100122.mdb",44.219916,-117.332563,"Artemisia tridentata ssp. tridentata",2003
"38711",NA,"PNW_LFRDB_Public_20100122.mdb",44.296914,-117.298912,"Artemisia tridentata ssp. tridentata",2003
"38731",NA,"PNW_LFRDB_Public_20100122.mdb",44.910356,-120.70885,"Artemisia tridentata ssp. tridentata",2003
"38881",NA,"PNW_LFRDB_Public_20100122.mdb",44.069505,-119.796055,"Artemisia tridentata ssp. tridentata",2003
"38951",NA,"PNW_LFRDB_Public_20100122.mdb",44.033165,-119.719196,"Artemisia tridentata ssp. tridentata",2003
"39631",NA,"PNW_LFRDB_Public_20100122.mdb",44.415088,-118.881834,"Artemisia tridentata ssp. tridentata",2003
"39641",NA,"PNW_LFRDB_Public_20100122.mdb",44.412234,-119.060238,"Artemisia tridentata ssp. tridentata",2003
"39911",NA,"PNW_LFRDB_Public_20100122.mdb",44.840278,-120.917727,"Artemisia tridentata ssp. tridentata",2003
"40101",NA,"PNW_LFRDB_Public_20100122.mdb",44.802354,-120.016162,"Artemisia tridentata ssp. tridentata",2003
"40131",NA,"PNW_LFRDB_Public_20100122.mdb",44.818863,-119.88076,"Artemisia tridentata ssp. tridentata",2003
"40141",NA,"PNW_LFRDB_Public_20100122.mdb",44.814213,-119.874067,"Artemisia tridentata ssp. tridentata",2003
"40171",NA,"PNW_LFRDB_Public_20100122.mdb",44.830999,-119.829564,"Artemisia tridentata ssp. tridentata",2003
"40191",NA,"PNW_LFRDB_Public_20100122.mdb",44.837455,-119.82785,"Artemisia tridentata ssp. tridentata",2003
"40311",NA,"PNW_LFRDB_Public_20100122.mdb",44.799241,-119.692063,"Artemisia tridentata ssp. tridentata",2003
"40341",NA,"PNW_LFRDB_Public_20100122.mdb",44.78956,-119.600482,"Artemisia tridentata ssp. tridentata",2003
"40361",NA,"PNW_LFRDB_Public_20100122.mdb",44.813547,-119.494895,"Artemisia tridentata ssp. tridentata",2003
"40381",NA,"PNW_LFRDB_Public_20100122.mdb",44.806921,-119.561986,"Artemisia tridentata ssp. tridentata",2003
"40401",NA,"PNW_LFRDB_Public_20100122.mdb",44.816628,-119.566871,"Artemisia tridentata ssp. tridentata",2003
"40421",NA,"PNW_LFRDB_Public_20100122.mdb",44.81423,-119.565806,"Artemisia tridentata ssp. tridentata",2003
"40531",NA,"PNW_LFRDB_Public_20100122.mdb",44.844563,-119.416759,"Artemisia tridentata ssp. tridentata",2003
"40581",NA,"PNW_LFRDB_Public_20100122.mdb",44.862839,-119.407023,"Artemisia tridentata ssp. tridentata",2003
"40631",NA,"PNW_LFRDB_Public_20100122.mdb",44.79611,-119.429263,"Artemisia tridentata ssp. tridentata",2003
"41011",NA,"PNW_LFRDB_Public_20100122.mdb",44.500596,-119.867652,"Artemisia tridentata ssp. tridentata",2003
"41021",NA,"PNW_LFRDB_Public_20100122.mdb",44.502245,-119.862604,"Artemisia tridentata ssp. tridentata",2003
"41031",NA,"PNW_LFRDB_Public_20100122.mdb",44.500966,-119.859199,"Artemisia tridentata ssp. tridentata",2003
"41391",NA,"PNW_LFRDB_Public_20100122.mdb",43.440337,-118.776929,"Artemisia tridentata ssp. tridentata",2003
"41451",NA,"PNW_LFRDB_Public_20100122.mdb",43.437418,-118.679916,"Artemisia tridentata ssp. tridentata",2003
"41521",NA,"PNW_LFRDB_Public_20100122.mdb",43.340219,-118.480277,"Artemisia tridentata ssp. tridentata",2003
"41541",NA,"PNW_LFRDB_Public_20100122.mdb",43.331284,-118.466771,"Artemisia tridentata ssp. tridentata",2003
"41561",NA,"PNW_LFRDB_Public_20100122.mdb",43.352525,-118.474396,"Artemisia tridentata ssp. tridentata",2003
"41581",NA,"PNW_LFRDB_Public_20100122.mdb",43.102197,-118.220182,"Artemisia tridentata ssp. tridentata",2003
"41611",NA,"PNW_LFRDB_Public_20100122.mdb",43.168895,-118.1627,"Artemisia tridentata ssp. tridentata",2003
"43761",NA,"PNW_LFRDB_Public_20100122.mdb",42.211519,-117.805367,"Artemisia tridentata ssp. tridentata",2003
"43791",NA,"PNW_LFRDB_Public_20100122.mdb",42.209818,-117.819562,"Artemisia tridentata ssp. tridentata",2003
"43801",NA,"PNW_LFRDB_Public_20100122.mdb",42.216724,-117.841563,"Artemisia tridentata ssp. tridentata",2003
"43811",NA,"PNW_LFRDB_Public_20100122.mdb",42.222696,-117.870639,"Artemisia tridentata ssp. tridentata",2003
"43821",NA,"PNW_LFRDB_Public_20100122.mdb",42.235965,-117.906226,"Artemisia tridentata ssp. tridentata",2003
"43851",NA,"PNW_LFRDB_Public_20100122.mdb",42.27072,-117.943881,"Artemisia tridentata ssp. tridentata",2003
"43861",NA,"PNW_LFRDB_Public_20100122.mdb",42.267981,-117.940762,"Artemisia tridentata ssp. tridentata",2003
"43881",NA,"PNW_LFRDB_Public_20100122.mdb",42.287817,-117.964893,"Artemisia tridentata ssp. tridentata",2003
"43891",NA,"PNW_LFRDB_Public_20100122.mdb",42.314474,-117.970065,"Artemisia tridentata ssp. tridentata",2003
"4396",NA,"PNW_LFRDB_Public_20100122.mdb",42.371754,-118.014284,"Artemisia tridentata ssp. tridentata",2003
"4397",NA,"PNW_LFRDB_Public_20100122.mdb",42.380517,-118.025326,"Artemisia tridentata ssp. tridentata",2003
"4399",NA,"PNW_LFRDB_Public_20100122.mdb",43.043934,-117.068769,"Artemisia tridentata ssp. tridentata",2003
"44031",NA,"PNW_LFRDB_Public_20100122.mdb",43.136097,-117.033475,"Artemisia tridentata ssp. tridentata",2003
"44041",NA,"PNW_LFRDB_Public_20100122.mdb",43.125417,-117.027535,"Artemisia tridentata ssp. tridentata",2003
"4406",NA,"PNW_LFRDB_Public_20100122.mdb",43.109031,-117.01152,"Artemisia tridentata ssp. tridentata",2003
"4408",NA,"PNW_LFRDB_Public_20100122.mdb",43.103188,-117.018347,"Artemisia tridentata ssp. tridentata",2003
"4410",NA,"PNW_LFRDB_Public_20100122.mdb",43.103182,-117.004628,"Artemisia tridentata ssp. tridentata",2003
"4416",NA,"PNW_LFRDB_Public_20100122.mdb",43.325412,-117.110114,"Artemisia tridentata ssp. tridentata",2003
"44171",NA,"PNW_LFRDB_Public_20100122.mdb",43.413241,-117.119092,"Artemisia tridentata ssp. tridentata",2003
"44191",NA,"PNW_LFRDB_Public_20100122.mdb",43.410929,-117.114865,"Artemisia tridentata ssp. tridentata",2003
"44241",NA,"PNW_LFRDB_Public_20100122.mdb",43.507262,-117.132683,"Artemisia tridentata ssp. tridentata",2003
"44251",NA,"PNW_LFRDB_Public_20100122.mdb",43.511513,-117.135565,"Artemisia tridentata ssp. tridentata",2003
"44271",NA,"PNW_LFRDB_Public_20100122.mdb",43.673645,-117.255499,"Artemisia tridentata ssp. tridentata",2003
"44291",NA,"PNW_LFRDB_Public_20100122.mdb",43.766026,-117.236373,"Artemisia tridentata ssp. tridentata",2003
"44331",NA,"PNW_LFRDB_Public_20100122.mdb",43.782398,-117.314753,"Artemisia tridentata ssp. tridentata",2003
"44351",NA,"PNW_LFRDB_Public_20100122.mdb",43.562182,-117.439633,"Artemisia tridentata ssp. tridentata",2003
"44371",NA,"PNW_LFRDB_Public_20100122.mdb",43.530059,-117.453258,"Artemisia tridentata ssp. tridentata",2003
"44391",NA,"PNW_LFRDB_Public_20100122.mdb",43.47388,-117.458149,"Artemisia tridentata ssp. tridentata",2003
"44471",NA,"PNW_LFRDB_Public_20100122.mdb",43.454414,-117.545849,"Artemisia tridentata ssp. tridentata",2003
"44531",NA,"PNW_LFRDB_Public_20100122.mdb",43.467263,-117.469685,"Artemisia tridentata ssp. tridentata",2003
"44551",NA,"PNW_LFRDB_Public_20100122.mdb",43.477218,-117.465902,"Artemisia tridentata ssp. tridentata",2003
"4466",NA,"PNW_LFRDB_Public_20100122.mdb",44.756184,-117.833472,"Artemisia tridentata ssp. tridentata",2003
"44791",NA,"PNW_LFRDB_Public_20100122.mdb",44.051514,-119.839016,"Artemisia tridentata ssp. tridentata",2003
"44881",NA,"PNW_LFRDB_Public_20100122.mdb",43.911028,-119.937998,"Artemisia tridentata ssp. tridentata",2003
"44931",NA,"PNW_LFRDB_Public_20100122.mdb",43.857996,-120.074205,"Artemisia tridentata ssp. tridentata",2003
"44971",NA,"PNW_LFRDB_Public_20100122.mdb",43.708224,-120.077293,"Artemisia tridentata ssp. tridentata",2003
"44991",NA,"PNW_LFRDB_Public_20100122.mdb",43.62347,-120.184259,"Artemisia tridentata ssp. tridentata",2003
"45001",NA,"PNW_LFRDB_Public_20100122.mdb",43.644482,-120.199822,"Artemisia tridentata ssp. tridentata",2003
"45021",NA,"PNW_LFRDB_Public_20100122.mdb",43.628806,-120.202059,"Artemisia tridentata ssp. tridentata",2003
"45051",NA,"PNW_LFRDB_Public_20100122.mdb",43.617014,-120.201143,"Artemisia tridentata ssp. tridentata",2003
"45091",NA,"PNW_LFRDB_Public_20100122.mdb",43.585336,-120.260674,"Artemisia tridentata ssp. tridentata",2003
"45171",NA,"PNW_LFRDB_Public_20100122.mdb",43.643665,-120.303334,"Artemisia tridentata ssp. tridentata",2003
"45271",NA,"PNW_LFRDB_Public_20100122.mdb",43.659129,-120.301236,"Artemisia tridentata ssp. tridentata",2003
"45561",NA,"PNW_LFRDB_Public_20100122.mdb",43.69792,-120.444661,"Artemisia tridentata ssp. tridentata",2003
"45571",NA,"PNW_LFRDB_Public_20100122.mdb",43.684537,-120.437467,"Artemisia tridentata ssp. tridentata",2003
"45601",NA,"PNW_LFRDB_Public_20100122.mdb",43.679617,-120.42948,"Artemisia tridentata ssp. tridentata",2003
"45621",NA,"PNW_LFRDB_Public_20100122.mdb",43.694895,-120.436064,"Artemisia tridentata ssp. tridentata",2003
"45631",NA,"PNW_LFRDB_Public_20100122.mdb",43.626528,-120.343311,"Artemisia tridentata ssp. tridentata",2003
"45641",NA,"PNW_LFRDB_Public_20100122.mdb",43.628067,-120.334315,"Artemisia tridentata ssp. tridentata",2003
"45661",NA,"PNW_LFRDB_Public_20100122.mdb",43.642331,-120.323185,"Artemisia tridentata ssp. tridentata",2003
"45681",NA,"PNW_LFRDB_Public_20100122.mdb",43.673401,-120.368329,"Artemisia tridentata ssp. tridentata",2003
"45691",NA,"PNW_LFRDB_Public_20100122.mdb",43.64615,-120.338118,"Artemisia tridentata ssp. tridentata",2003
"45701",NA,"PNW_LFRDB_Public_20100122.mdb",43.710024,-120.363622,"Artemisia tridentata ssp. tridentata",2003
"45751",NA,"PNW_LFRDB_Public_20100122.mdb",43.853681,-120.471642,"Artemisia tridentata ssp. tridentata",2003
"45851",NA,"PNW_LFRDB_Public_20100122.mdb",43.662811,-119.649115,"Artemisia tridentata ssp. tridentata",2003
"45861",NA,"PNW_LFRDB_Public_20100122.mdb",43.673621,-119.640874,"Artemisia tridentata ssp. tridentata",2003
"45901",NA,"PNW_LFRDB_Public_20100122.mdb",43.629866,-119.516842,"Artemisia tridentata ssp. tridentata",2003
"45911",NA,"PNW_LFRDB_Public_20100122.mdb",43.627623,-119.52515,"Artemisia tridentata ssp. tridentata",2003
"45921",NA,"PNW_LFRDB_Public_20100122.mdb",43.619819,-119.528642,"Artemisia tridentata ssp. tridentata",2003
"45941",NA,"PNW_LFRDB_Public_20100122.mdb",43.5194,-119.518027,"Artemisia tridentata ssp. tridentata",2003
"45951",NA,"PNW_LFRDB_Public_20100122.mdb",43.348603,-119.682881,"Artemisia tridentata ssp. tridentata",2003
"45981",NA,"PNW_LFRDB_Public_20100122.mdb",43.272264,-119.821189,"Artemisia tridentata ssp. tridentata",2003
"46001",NA,"PNW_LFRDB_Public_20100122.mdb",43.197493,-119.864961,"Artemisia tridentata ssp. tridentata",2003
"46031",NA,"PNW_LFRDB_Public_20100122.mdb",43.17018,-119.830984,"Artemisia tridentata ssp. tridentata",2003
"46051",NA,"PNW_LFRDB_Public_20100122.mdb",43.095608,-119.852134,"Artemisia tridentata ssp. tridentata",2003
"46071",NA,"PNW_LFRDB_Public_20100122.mdb",43.134283,-119.830524,"Artemisia tridentata ssp. tridentata",2003
"46101",NA,"PNW_LFRDB_Public_20100122.mdb",42.937419,-119.901565,"Artemisia tridentata ssp. tridentata",2003
"46151",NA,"PNW_LFRDB_Public_20100122.mdb",42.860783,-119.79315,"Artemisia tridentata ssp. tridentata",2003
"46171",NA,"PNW_LFRDB_Public_20100122.mdb",42.867802,-119.703237,"Artemisia tridentata ssp. tridentata",2003
"46221",NA,"PNW_LFRDB_Public_20100122.mdb",42.857384,-120.035938,"Artemisia tridentata ssp. tridentata",2003
"46251",NA,"PNW_LFRDB_Public_20100122.mdb",42.920832,-119.517586,"Artemisia tridentata ssp. tridentata",2003
"46271",NA,"PNW_LFRDB_Public_20100122.mdb",42.967356,-119.545159,"Artemisia tridentata ssp. tridentata",2003
"46291",NA,"PNW_LFRDB_Public_20100122.mdb",42.949452,-119.431406,"Artemisia tridentata ssp. tridentata",2003
"46311",NA,"PNW_LFRDB_Public_20100122.mdb",42.91901,-119.435775,"Artemisia tridentata ssp. tridentata",2003
"46331",NA,"PNW_LFRDB_Public_20100122.mdb",42.83075,-119.438746,"Artemisia tridentata ssp. tridentata",2003
"46381",NA,"PNW_LFRDB_Public_20100122.mdb",42.736809,-119.70645,"Artemisia tridentata ssp. tridentata",2003
"46431",NA,"PNW_LFRDB_Public_20100122.mdb",42.843865,-119.819877,"Artemisia tridentata ssp. tridentata",2003
"46451",NA,"PNW_LFRDB_Public_20100122.mdb",42.814825,-119.875747,"Artemisia tridentata ssp. tridentata",2003
"46471",NA,"PNW_LFRDB_Public_20100122.mdb",42.722049,-119.998288,"Artemisia tridentata ssp. tridentata",2003
"46561",NA,"PNW_LFRDB_Public_20100122.mdb",42.533442,-120.372854,"Artemisia tridentata ssp. tridentata",2003
"46691",NA,"PNW_LFRDB_Public_20100122.mdb",42.823157,-117.663886,"Artemisia tridentata ssp. tridentata",2003
"46731",NA,"PNW_LFRDB_Public_20100122.mdb",42.880964,-117.463414,"Artemisia tridentata ssp. tridentata",2003
"46761",NA,"PNW_LFRDB_Public_20100122.mdb",42.896336,-117.367935,"Artemisia tridentata ssp. tridentata",2003
"46881",NA,"PNW_LFRDB_Public_20100122.mdb",43.011952,-117.265733,"Artemisia tridentata ssp. tridentata",2003
"46901",NA,"PNW_LFRDB_Public_20100122.mdb",43.02327,-117.287802,"Artemisia tridentata ssp. tridentata",2003
"46921",NA,"PNW_LFRDB_Public_20100122.mdb",43.022181,-117.308449,"Artemisia tridentata ssp. tridentata",2003
"46951",NA,"PNW_LFRDB_Public_20100122.mdb",43.061744,-117.37594,"Artemisia tridentata ssp. tridentata",2003
"46961",NA,"PNW_LFRDB_Public_20100122.mdb",43.072535,-117.414025,"Artemisia tridentata ssp. tridentata",2003
"46981",NA,"PNW_LFRDB_Public_20100122.mdb",43.075022,-117.467172,"Artemisia tridentata ssp. tridentata",2003
"47011",NA,"PNW_LFRDB_Public_20100122.mdb",43.084661,-117.495025,"Artemisia tridentata ssp. tridentata",2003
"47051",NA,"PNW_LFRDB_Public_20100122.mdb",42.961465,-117.542234,"Artemisia tridentata ssp. tridentata",2003
"47071",NA,"PNW_LFRDB_Public_20100122.mdb",42.97615,-117.528319,"Artemisia tridentata ssp. tridentata",2003
"47091",NA,"PNW_LFRDB_Public_20100122.mdb",42.910967,-117.522555,"Artemisia tridentata ssp. tridentata",2003
"47101",NA,"PNW_LFRDB_Public_20100122.mdb",42.895469,-117.524681,"Artemisia tridentata ssp. tridentata",2003
"47131",NA,"PNW_LFRDB_Public_20100122.mdb",44.809973,-117.752102,"Artemisia tridentata ssp. tridentata",2003
"47161",NA,"PNW_LFRDB_Public_20100122.mdb",44.802028,-117.694679,"Artemisia tridentata ssp. tridentata",2003
"47191",NA,"PNW_LFRDB_Public_20100122.mdb",44.833428,-117.444029,"Artemisia tridentata ssp. tridentata",2003
"47211",NA,"PNW_LFRDB_Public_20100122.mdb",44.826224,-117.403438,"Artemisia tridentata ssp. tridentata",2003
"47241",NA,"PNW_LFRDB_Public_20100122.mdb",44.734561,-117.170795,"Artemisia tridentata ssp. tridentata",2003
"47251",NA,"PNW_LFRDB_Public_20100122.mdb",44.718379,-117.180341,"Artemisia tridentata ssp. tridentata",2003
"47271",NA,"PNW_LFRDB_Public_20100122.mdb",44.651365,-117.226357,"Artemisia tridentata ssp. tridentata",2003
"47321",NA,"PNW_LFRDB_Public_20100122.mdb",44.620353,-117.341854,"Artemisia tridentata ssp. tridentata",2003
"47331",NA,"PNW_LFRDB_Public_20100122.mdb",44.577128,-117.41658,"Artemisia tridentata ssp. tridentata",2003
"47351",NA,"PNW_LFRDB_Public_20100122.mdb",44.695215,-117.670615,"Artemisia tridentata ssp. tridentata",2003
"47371",NA,"PNW_LFRDB_Public_20100122.mdb",44.719521,-117.747326,"Artemisia tridentata ssp. tridentata",2003
"49171",NA,"PNW_LFRDB_Public_20100122.mdb",41.594291,-117.452981,"Artemisia tridentata ssp. tridentata",2001
"49191",NA,"PNW_LFRDB_Public_20100122.mdb",41.500985,-117.731775,"Artemisia tridentata ssp. tridentata",2002
"49201",NA,"PNW_LFRDB_Public_20100122.mdb",41.706897,-117.49196,"Artemisia tridentata ssp. tridentata",1995
"49211",NA,"PNW_LFRDB_Public_20100122.mdb",41.995904,-117.493963,"Artemisia tridentata ssp. tridentata",1999
"49221",NA,"PNW_LFRDB_Public_20100122.mdb",42.783973,-116.428471,"Artemisia tridentata ssp. tridentata",2002
"49251",NA,"PNW_LFRDB_Public_20100122.mdb",42.781106,-116.408961,"Artemisia tridentata ssp. tridentata",2002
"49261",NA,"PNW_LFRDB_Public_20100122.mdb",42.78477,-116.423001,"Artemisia tridentata ssp. tridentata",2002
"49271",NA,"PNW_LFRDB_Public_20100122.mdb",42.801006,-116.406617,"Artemisia tridentata ssp. tridentata",2002
"49281",NA,"PNW_LFRDB_Public_20100122.mdb",42.780212,-116.433946,"Artemisia tridentata ssp. tridentata",2002
"49291",NA,"PNW_LFRDB_Public_20100122.mdb",42.779801,-116.438481,"Artemisia tridentata ssp. tridentata",2002
"49301",NA,"PNW_LFRDB_Public_20100122.mdb",42.79999,-116.408625,"Artemisia tridentata ssp. tridentata",2002
"49311",NA,"PNW_LFRDB_Public_20100122.mdb",42.778034,-116.441135,"Artemisia tridentata ssp. tridentata",2002
"49321",NA,"PNW_LFRDB_Public_20100122.mdb",42.795496,-116.412274,"Artemisia tridentata ssp. tridentata",2002
"49331",NA,"PNW_LFRDB_Public_20100122.mdb",42.776986,-116.444324,"Artemisia tridentata ssp. tridentata",2002
"49341",NA,"PNW_LFRDB_Public_20100122.mdb",42.788527,-116.414109,"Artemisia tridentata ssp. tridentata",2002
"49351",NA,"PNW_LFRDB_Public_20100122.mdb",42.776411,-116.443742,"Artemisia tridentata ssp. tridentata",2002
"4936",NA,"PNW_LFRDB_Public_20100122.mdb",42.785852,-116.419334,"Artemisia tridentata ssp. tridentata",2002
"49371",NA,"PNW_LFRDB_Public_20100122.mdb",42.7781,-116.446803,"Artemisia tridentata ssp. tridentata",2002
